,MappedState,MappedDistrict,Month,Year,MaxTemp(C),MinTemp(C),Rainfall(mm)
26309,Uttar Pradesh,HAMIRPUR,Jun,2019,44,35,20.4
26310,Uttar Pradesh,HAMIRPUR,Jul,2019,38,30,264.1
26311,Uttar Pradesh,HAMIRPUR,Aug,2019,35,29,160.3
26312,Uttar Pradesh,HAMIRPUR,Sep,2019,32,26,290
26313,Uttar Pradesh,HAMIRPUR,Oct,2019,33,25,13.8
26314,Uttar Pradesh,HAMIRPUR,Nov,2019,31,22,3.1
26315,Uttar Pradesh,HAMIRPUR,Dec,2019,23,14,8.9
26316,Uttar Pradesh,HAMIRPUR,Jan,2020,21,12,29.4
26317,Uttar Pradesh,HAMIRPUR,Feb,2020,27,15,2
26318,Uttar Pradesh,HAMIRPUR,Mar,2020,33,21,14.7
26319,Uttar Pradesh,HAMIRPUR,Apr,2020,39,28,11.4
26320,Uttar Pradesh,HAMIRPUR,May,2020,44,32,8.7
26321,Uttar Pradesh,HAMIRPUR,Jun,2020,39,32,49.2
26322,Uttar Pradesh,HAMIRPUR,Jul,2020,38,31,128.7
26323,Uttar Pradesh,HAMIRPUR,Aug,2020,35,29,261.1
26324,Uttar Pradesh,HAMIRPUR,Sep,2020,37,29,25.2
26325,Uttar Pradesh,HAPUR,Jan,2017,22,10,14.34
26326,Uttar Pradesh,HAPUR,Feb,2017,26,12,0.9
26327,Uttar Pradesh,HAPUR,Mar,2017,32,16,4.16
26328,Uttar Pradesh,HAPUR,Apr,2017,40,25,3.88
26329,Uttar Pradesh,HAPUR,May,2017,42,29,2.94
26330,Uttar Pradesh,HAPUR,Jun,2017,41,30,5.07
26331,Uttar Pradesh,HAPUR,Jul,2017,36,28,32.27
26332,Uttar Pradesh,HAPUR,Aug,2017,35,27,73.57
26333,Uttar Pradesh,HAPUR,Sep,2017,34,26,49.17
26334,Uttar Pradesh,HAPUR,Oct,2017,34,23,0
26335,Uttar Pradesh,HAPUR,Nov,2017,28,18,0
26336,Uttar Pradesh,HAPUR,Dec,2017,24,14,1.52
26337,Uttar Pradesh,HAPUR,Jan,2018,22,10,2.71
26338,Uttar Pradesh,HAPUR,Feb,2018,26,13,9.77
26339,Uttar Pradesh,HAPUR,Mar,2018,33,18,2.81
26340,Uttar Pradesh,HAPUR,Apr,2018,38,24,5.61
26341,Uttar Pradesh,HAPUR,May,2018,42,29,1.16
26342,Uttar Pradesh,HAPUR,Jun,2018,41,32,25.91
26343,Uttar Pradesh,HAPUR,Jul,2018,36,28,99.52
26344,Uttar Pradesh,HAPUR,Aug,2018,34,27,61.69
26345,Uttar Pradesh,HAPUR,Sep,2018,33,25,38.96
26346,Uttar Pradesh,HAPUR,Oct,2018,34,24,3.9
26347,Uttar Pradesh,HAPUR,Nov,2018,29,20,0.2
26348,Uttar Pradesh,HAPUR,Dec,2018,23,14,7.9
26349,Uttar Pradesh,HAPUR,Jan,2019,21,11,42.3
26350,Uttar Pradesh,HAPUR,Feb,2019,22,12,56.4
26351,Uttar Pradesh,HAPUR,Mar,2019,29,17,17.1
26352,Uttar Pradesh,HAPUR,Apr,2019,39,26,50.9
26353,Uttar Pradesh,HAPUR,May,2019,42,31,7.2
26354,Uttar Pradesh,HAPUR,Jun,2019,44,33,2.8
26355,Uttar Pradesh,HAPUR,Jul,2019,38,30,222.6
26356,Uttar Pradesh,HAPUR,Aug,2019,35,27,193.3
26357,Uttar Pradesh,HAPUR,Sep,2019,32,25,120.3
26358,Uttar Pradesh,HAPUR,Oct,2019,33,23,9.8
26359,Uttar Pradesh,HAPUR,Nov,2019,29,19,16.9
26360,Uttar Pradesh,HAPUR,Dec,2019,21,13,48.5
26361,Uttar Pradesh,HAPUR,Jan,2020,19,10,84
26362,Uttar Pradesh,HAPUR,Feb,2020,24,12,25.6
26363,Uttar Pradesh,HAPUR,Mar,2020,29,17,79
26364,Uttar Pradesh,HAPUR,Apr,2020,37,24,12.9
26365,Uttar Pradesh,HAPUR,May,2020,42,29,11.6
26366,Uttar Pradesh,HAPUR,Jun,2020,42,31,15.2
26367,Uttar Pradesh,HAPUR,Jul,2020,39,30,139.1
26368,Uttar Pradesh,HAPUR,Aug,2020,34,27,359.6
26369,Uttar Pradesh,HAPUR,Sep,2020,36,27,45.6
26370,Uttar Pradesh,HARDOI,Jan,2017,23,11,1.55
26371,Uttar Pradesh,HARDOI,Feb,2017,28,14,0
26372,Uttar Pradesh,HARDOI,Mar,2017,34,19,4.93
26373,Uttar Pradesh,HARDOI,Apr,2017,41,26,2.14
26374,Uttar Pradesh,HARDOI,May,2017,43,31,2.23
26375,Uttar Pradesh,HARDOI,Jun,2017,42,32,15.53
26376,Uttar Pradesh,HARDOI,Jul,2017,36,29,111.51
26377,Uttar Pradesh,HARDOI,Aug,2017,35,28,98.6
26378,Uttar Pradesh,HARDOI,Sep,2017,35,27,69.45
26379,Uttar Pradesh,HARDOI,Oct,2017,35,25,0.01
26380,Uttar Pradesh,HARDOI,Nov,2017,29,19,0
26381,Uttar Pradesh,HARDOI,Dec,2017,24,15,0.5
26382,Uttar Pradesh,HARDOI,Jan,2018,22,11,0
26383,Uttar Pradesh,HARDOI,Feb,2018,27,15,3.01
26384,Uttar Pradesh,HARDOI,Mar,2018,34,20,0.96
26385,Uttar Pradesh,HARDOI,Apr,2018,39,26,0.77
26386,Uttar Pradesh,HARDOI,May,2018,43,31,1.04
26387,Uttar Pradesh,HARDOI,Jun,2018,42,33,7.93
26388,Uttar Pradesh,HARDOI,Jul,2018,36,30,173.41
26389,Uttar Pradesh,HARDOI,Aug,2018,33,27,169.58
26390,Uttar Pradesh,HARDOI,Sep,2018,33,26,42.87
26391,Uttar Pradesh,HARDOI,Oct,2018,35,26,0
26392,Uttar Pradesh,HARDOI,Nov,2018,30,22,0.2
26393,Uttar Pradesh,HARDOI,Dec,2018,24,16,0.2
26394,Uttar Pradesh,HARDOI,Jan,2019,23,13,14.5
26395,Uttar Pradesh,HARDOI,Feb,2019,24,15,49.9
26396,Uttar Pradesh,HARDOI,Mar,2019,31,20,3.6
26397,Uttar Pradesh,HARDOI,Apr,2019,40,29,39.4
26398,Uttar Pradesh,HARDOI,May,2019,43,33,7.6
26399,Uttar Pradesh,HARDOI,Jun,2019,44,34,45.8
26400,Uttar Pradesh,HARDOI,Jul,2019,38,30,458.1
26401,Uttar Pradesh,HARDOI,Aug,2019,36,28,258.3
26402,Uttar Pradesh,HARDOI,Sep,2019,32,26,235.5
26403,Uttar Pradesh,HARDOI,Oct,2019,33,25,22.9
26404,Uttar Pradesh,HARDOI,Nov,2019,30,22,2.8
26405,Uttar Pradesh,HARDOI,Dec,2019,23,14,10.1
26406,Uttar Pradesh,HARDOI,Jan,2020,20,12,49.3
26407,Uttar Pradesh,HARDOI,Feb,2020,25,14,1.3
26408,Uttar Pradesh,HARDOI,Mar,2020,31,19,20.1
26409,Uttar Pradesh,HARDOI,Apr,2020,38,27,8.8
26410,Uttar Pradesh,HARDOI,May,2020,43,31,15.3
26411,Uttar Pradesh,HARDOI,Jun,2020,39,31,54.5
26412,Uttar Pradesh,HARDOI,Jul,2020,38,31,238.1
26413,Uttar Pradesh,HARDOI,Aug,2020,35,28,327.6
26414,Uttar Pradesh,HARDOI,Sep,2020,36,29,29.8
26415,Uttar Pradesh,HATHRAS,Jan,2017,22,10,9.8
26416,Uttar Pradesh,HATHRAS,Feb,2017,27,12,0.59
26417,Uttar Pradesh,HATHRAS,Mar,2017,33,18,15.44
26418,Uttar Pradesh,HATHRAS,Apr,2017,41,26,1.48
26419,Uttar Pradesh,HATHRAS,May,2017,43,31,2.05
26420,Uttar Pradesh,HATHRAS,Jun,2017,41,32,21.99
26421,Uttar Pradesh,HATHRAS,Jul,2017,37,29,50.9
26422,Uttar Pradesh,HATHRAS,Aug,2017,35,28,112.65
26423,Uttar Pradesh,HATHRAS,Sep,2017,35,27,78.45
26424,Uttar Pradesh,HATHRAS,Oct,2017,35,24,0
26425,Uttar Pradesh,HATHRAS,Nov,2017,28,19,0
26426,Uttar Pradesh,HATHRAS,Dec,2017,24,14,0.42
26427,Uttar Pradesh,HATHRAS,Jan,2018,22,9,2.15
26428,Uttar Pradesh,HATHRAS,Feb,2018,26,14,6.93
26429,Uttar Pradesh,HATHRAS,Mar,2018,34,19,1.19
26430,Uttar Pradesh,HATHRAS,Apr,2018,39,26,2.66
26431,Uttar Pradesh,HATHRAS,May,2018,43,31,1
26432,Uttar Pradesh,HATHRAS,Jun,2018,42,33,15.87
26433,Uttar Pradesh,HATHRAS,Jul,2018,36,30,128.34
26434,Uttar Pradesh,HATHRAS,Aug,2018,34,28,75.26
26435,Uttar Pradesh,HATHRAS,Sep,2018,33,25,55.31
26436,Uttar Pradesh,HATHRAS,Oct,2018,35,26,6.3
26437,Uttar Pradesh,HATHRAS,Nov,2018,31,22,1.4
26438,Uttar Pradesh,HATHRAS,Dec,2018,25,16,0.5
26439,Uttar Pradesh,HATHRAS,Jan,2019,22,12,10.9
26440,Uttar Pradesh,HATHRAS,Feb,2019,23,13,71
26441,Uttar Pradesh,HATHRAS,Mar,2019,31,19,6.7
26442,Uttar Pradesh,HATHRAS,Apr,2019,40,30,46.1
26443,Uttar Pradesh,HATHRAS,May,2019,43,33,11.7
26444,Uttar Pradesh,HATHRAS,Jun,2019,45,35,10.3
26445,Uttar Pradesh,HATHRAS,Jul,2019,38,30,309
26446,Uttar Pradesh,HATHRAS,Aug,2019,36,29,161.9
26447,Uttar Pradesh,HATHRAS,Sep,2019,32,26,249.9
26448,Uttar Pradesh,HATHRAS,Oct,2019,34,26,16.9
26449,Uttar Pradesh,HATHRAS,Nov,2019,30,21,13.4
26450,Uttar Pradesh,HATHRAS,Dec,2019,23,14,34.9
26451,Uttar Pradesh,HATHRAS,Jan,2020,20,11,35.4
26452,Uttar Pradesh,HATHRAS,Feb,2020,26,13,5.5
26453,Uttar Pradesh,HATHRAS,Mar,2020,31,18,37.9
26454,Uttar Pradesh,HATHRAS,Apr,2020,38,27,14.1
26455,Uttar Pradesh,HATHRAS,May,2020,43,31,10
26456,Uttar Pradesh,HATHRAS,Jun,2020,42,33,19.7
26457,Uttar Pradesh,HATHRAS,Jul,2020,39,31,139.5
26458,Uttar Pradesh,HATHRAS,Aug,2020,35,28,284.8
26459,Uttar Pradesh,HATHRAS,Sep,2020,37,29,13.8
26460,Uttar Pradesh,JALAUN,Jan,2017,23,10,2.35
26461,Uttar Pradesh,JALAUN,Feb,2017,29,13,0
26462,Uttar Pradesh,JALAUN,Mar,2017,35,19,0.44
26463,Uttar Pradesh,JALAUN,Apr,2017,42,26,1.26
26464,Uttar Pradesh,JALAUN,May,2017,44,31,1.19
26465,Uttar Pradesh,JALAUN,Jun,2017,42,33,17.11
26466,Uttar Pradesh,JALAUN,Jul,2017,36,29,98.59
26467,Uttar Pradesh,JALAUN,Aug,2017,35,29,108.09
26468,Uttar Pradesh,JALAUN,Sep,2017,35,28,42.36
26469,Uttar Pradesh,JALAUN,Oct,2017,35,26,0.46
26470,Uttar Pradesh,JALAUN,Nov,2017,29,19,0.01
26471,Uttar Pradesh,JALAUN,Dec,2017,25,15,0.13
26472,Uttar Pradesh,JALAUN,Jan,2018,24,11,0.36
26473,Uttar Pradesh,JALAUN,Feb,2018,29,16,2.67
26474,Uttar Pradesh,JALAUN,Mar,2018,36,22,0.81
26475,Uttar Pradesh,JALAUN,Apr,2018,40,28,1.45
26476,Uttar Pradesh,JALAUN,May,2018,44,33,0.48
26477,Uttar Pradesh,JALAUN,Jun,2018,42,34,6.17
26478,Uttar Pradesh,JALAUN,Jul,2018,36,30,196.56
26479,Uttar Pradesh,JALAUN,Aug,2018,34,28,151.55
26480,Uttar Pradesh,JALAUN,Sep,2018,33,26,83.62
26481,Uttar Pradesh,JALAUN,Oct,2018,36,27,0
26482,Uttar Pradesh,JALAUN,Nov,2018,31,22,0
26483,Uttar Pradesh,JALAUN,Dec,2018,25,16,1
26484,Uttar Pradesh,JALAUN,Jan,2019,23,13,14
26485,Uttar Pradesh,JALAUN,Feb,2019,26,15,44.9
26486,Uttar Pradesh,JALAUN,Mar,2019,32,21,5.8
26487,Uttar Pradesh,JALAUN,Apr,2019,41,31,16.7
26488,Uttar Pradesh,JALAUN,May,2019,43,35,5.1
26489,Uttar Pradesh,JALAUN,Jun,2019,44,35,18.2
26490,Uttar Pradesh,JALAUN,Jul,2019,38,31,311.1
26491,Uttar Pradesh,JALAUN,Aug,2019,35,29,263
26492,Uttar Pradesh,JALAUN,Sep,2019,32,26,403.6
26493,Uttar Pradesh,JALAUN,Oct,2019,33,25,14.2
26494,Uttar Pradesh,JALAUN,Nov,2019,31,22,3.7
26495,Uttar Pradesh,JALAUN,Dec,2019,23,14,6.4
26496,Uttar Pradesh,JALAUN,Jan,2020,21,12,52.5
26497,Uttar Pradesh,JALAUN,Feb,2020,27,15,2.6
26498,Uttar Pradesh,JALAUN,Mar,2020,32,21,14.1
26499,Uttar Pradesh,JALAUN,Apr,2020,39,28,13.5
26500,Uttar Pradesh,JALAUN,May,2020,44,32,9.8
26501,Uttar Pradesh,JALAUN,Jun,2020,40,32,64.3
26502,Uttar Pradesh,JALAUN,Jul,2020,38,31,212.6
26503,Uttar Pradesh,JALAUN,Aug,2020,35,29,291.6
26504,Uttar Pradesh,JALAUN,Sep,2020,37,29,23.4
26505,Uttar Pradesh,JAUNPUR,Jan,2017,24,11,3.29
26506,Uttar Pradesh,JAUNPUR,Feb,2017,29,13,0
26507,Uttar Pradesh,JAUNPUR,Mar,2017,35,19,1.26
26508,Uttar Pradesh,JAUNPUR,Apr,2017,41,27,0.18
26509,Uttar Pradesh,JAUNPUR,May,2017,43,31,0.47
26510,Uttar Pradesh,JAUNPUR,Jun,2017,41,32,14.85
26511,Uttar Pradesh,JAUNPUR,Jul,2017,34,28,168.36
26512,Uttar Pradesh,JAUNPUR,Aug,2017,34,27,93.7
26513,Uttar Pradesh,JAUNPUR,Sep,2017,34,27,55.86
26514,Uttar Pradesh,JAUNPUR,Oct,2017,34,25,6.45
26515,Uttar Pradesh,JAUNPUR,Nov,2017,29,19,0
26516,Uttar Pradesh,JAUNPUR,Dec,2017,26,15,0
26517,Uttar Pradesh,JAUNPUR,Jan,2018,22,10,0
26518,Uttar Pradesh,JAUNPUR,Feb,2018,28,15,4.2
26519,Uttar Pradesh,JAUNPUR,Mar,2018,36,21,1.29
26520,Uttar Pradesh,JAUNPUR,Apr,2018,40,26,1.77
26521,Uttar Pradesh,JAUNPUR,May,2018,42,31,1.37
26522,Uttar Pradesh,JAUNPUR,Jun,2018,41,33,11.99
26523,Uttar Pradesh,JAUNPUR,Jul,2018,36,30,90.31
26524,Uttar Pradesh,JAUNPUR,Aug,2018,33,27,84.74
26525,Uttar Pradesh,JAUNPUR,Sep,2018,33,26,67.8
26526,Uttar Pradesh,JAUNPUR,Oct,2018,34,24,1.8
26527,Uttar Pradesh,JAUNPUR,Nov,2018,31,21,0
26528,Uttar Pradesh,JAUNPUR,Dec,2018,25,15,0
26529,Uttar Pradesh,JAUNPUR,Jan,2019,23,13,21.1
26530,Uttar Pradesh,JAUNPUR,Feb,2019,26,15,30.6
26531,Uttar Pradesh,JAUNPUR,Mar,2019,33,21,5.3
26532,Uttar Pradesh,JAUNPUR,Apr,2019,41,29,7.1
26533,Uttar Pradesh,JAUNPUR,May,2019,44,33,1
26534,Uttar Pradesh,JAUNPUR,Jun,2019,43,33,24.3
26535,Uttar Pradesh,JAUNPUR,Jul,2019,36,29,462
26536,Uttar Pradesh,JAUNPUR,Aug,2019,34,28,302.3
26537,Uttar Pradesh,JAUNPUR,Sep,2019,31,25,525
26538,Uttar Pradesh,JAUNPUR,Oct,2019,31,23,79.1
26539,Uttar Pradesh,JAUNPUR,Nov,2019,30,21,0
26540,Uttar Pradesh,JAUNPUR,Dec,2019,23,15,23.1
26541,Uttar Pradesh,JAUNPUR,Jan,2020,21,12,15
26542,Uttar Pradesh,JAUNPUR,Feb,2020,25,14,4
26543,Uttar Pradesh,JAUNPUR,Mar,2020,33,20,31.4
26544,Uttar Pradesh,JAUNPUR,Apr,2020,39,26,8.6
26545,Uttar Pradesh,JAUNPUR,May,2020,43,30,4
26546,Uttar Pradesh,JAUNPUR,Jun,2020,36,29,332.9
26547,Uttar Pradesh,JAUNPUR,Jul,2020,36,29,353.3
26548,Uttar Pradesh,JAUNPUR,Aug,2020,34,28,183.5
26549,Uttar Pradesh,JAUNPUR,Sep,2020,34,27,149
26550,Uttar Pradesh,JHANSI,Jan,2017,24,10,0.47
26551,Uttar Pradesh,JHANSI,Feb,2017,30,11,0.17
26552,Uttar Pradesh,JHANSI,Mar,2017,35,16,0.63
26553,Uttar Pradesh,JHANSI,Apr,2017,42,24,0.01
26554,Uttar Pradesh,JHANSI,May,2017,43,29,4.52
26555,Uttar Pradesh,JHANSI,Jun,2017,40,32,30.07
26556,Uttar Pradesh,JHANSI,Jul,2017,34,28,133.68
26557,Uttar Pradesh,JHANSI,Aug,2017,33,26,142.04
26558,Uttar Pradesh,JHANSI,Sep,2017,34,26,63.05
26559,Uttar Pradesh,JHANSI,Oct,2017,35,24,1.21
26560,Uttar Pradesh,JHANSI,Nov,2017,29,18,0.29
26561,Uttar Pradesh,JHANSI,Dec,2017,25,14,0.05
26562,Uttar Pradesh,JHANSI,Jan,2018,26,11,0
26563,Uttar Pradesh,JHANSI,Feb,2018,30,16,5.02
26564,Uttar Pradesh,JHANSI,Mar,2018,36,22,1.43
26565,Uttar Pradesh,JHANSI,Apr,2018,40,27,1.63
26566,Uttar Pradesh,JHANSI,May,2018,44,33,1.46
26567,Uttar Pradesh,JHANSI,Jun,2018,41,33,15.26
26568,Uttar Pradesh,JHANSI,Jul,2018,34,29,199.85
26569,Uttar Pradesh,JHANSI,Aug,2018,32,26,176.26
26570,Uttar Pradesh,JHANSI,Sep,2018,31,24,98.1
26571,Uttar Pradesh,JHANSI,Oct,2018,34,24,0
26572,Uttar Pradesh,JHANSI,Nov,2018,31,21,0
26573,Uttar Pradesh,JHANSI,Dec,2018,25,15,1.8
26574,Uttar Pradesh,JHANSI,Jan,2019,25,13,14.2
26575,Uttar Pradesh,JHANSI,Feb,2019,28,15,37.2
26576,Uttar Pradesh,JHANSI,Mar,2019,33,21,6.3
26577,Uttar Pradesh,JHANSI,Apr,2019,41,30,17.7
26578,Uttar Pradesh,JHANSI,May,2019,43,33,3.9
26579,Uttar Pradesh,JHANSI,Jun,2019,43,34,17
26580,Uttar Pradesh,JHANSI,Jul,2019,36,29,331
26581,Uttar Pradesh,JHANSI,Aug,2019,33,27,356.3
26582,Uttar Pradesh,JHANSI,Sep,2019,31,25,580.2
26583,Uttar Pradesh,JHANSI,Oct,2019,32,24,18.7
26584,Uttar Pradesh,JHANSI,Nov,2019,30,21,3.3
26585,Uttar Pradesh,JHANSI,Dec,2019,23,14,8
26586,Uttar Pradesh,JHANSI,Jan,2020,22,13,22.1
26587,Uttar Pradesh,JHANSI,Feb,2020,28,15,1.8
26588,Uttar Pradesh,JHANSI,Mar,2020,32,21,5.3
26589,Uttar Pradesh,JHANSI,Apr,2020,39,27,6.1
26590,Uttar Pradesh,JHANSI,May,2020,43,31,1.7
26591,Uttar Pradesh,JHANSI,Jun,2020,39,30,80.6
26592,Uttar Pradesh,JHANSI,Jul,2020,37,30,203.8
26593,Uttar Pradesh,JHANSI,Aug,2020,33,27,419
26594,Uttar Pradesh,JHANSI,Sep,2020,35,27,87.7
26595,Uttar Pradesh,KANNAUJ,Jan,2017,23,11,1.55
26596,Uttar Pradesh,KANNAUJ,Feb,2017,28,14,0
26597,Uttar Pradesh,KANNAUJ,Mar,2017,34,19,4.93
26598,Uttar Pradesh,KANNAUJ,Apr,2017,41,26,2.14
26599,Uttar Pradesh,KANNAUJ,May,2017,43,31,2.23
26600,Uttar Pradesh,KANNAUJ,Jun,2017,42,32,15.53
26601,Uttar Pradesh,KANNAUJ,Jul,2017,36,29,111.51
26602,Uttar Pradesh,KANNAUJ,Aug,2017,35,28,98.6
26603,Uttar Pradesh,KANNAUJ,Sep,2017,35,27,69.45
26604,Uttar Pradesh,KANNAUJ,Oct,2017,35,25,0.01
26605,Uttar Pradesh,KANNAUJ,Nov,2017,29,19,0
26606,Uttar Pradesh,KANNAUJ,Dec,2017,24,15,0.5
26607,Uttar Pradesh,KANNAUJ,Jan,2018,22,11,0
26608,Uttar Pradesh,KANNAUJ,Feb,2018,27,15,3.01
26609,Uttar Pradesh,KANNAUJ,Mar,2018,34,20,0.96
26610,Uttar Pradesh,KANNAUJ,Apr,2018,39,26,0.77
26611,Uttar Pradesh,KANNAUJ,May,2018,43,31,1.04
26612,Uttar Pradesh,KANNAUJ,Jun,2018,42,33,7.93
26613,Uttar Pradesh,KANNAUJ,Jul,2018,36,30,173.41
26614,Uttar Pradesh,KANNAUJ,Aug,2018,33,27,169.58
26615,Uttar Pradesh,KANNAUJ,Sep,2018,33,26,42.87
26616,Uttar Pradesh,KANNAUJ,Oct,2018,35,26,0
26617,Uttar Pradesh,KANNAUJ,Nov,2018,30,22,0.2
26618,Uttar Pradesh,KANNAUJ,Dec,2018,24,16,0.2
26619,Uttar Pradesh,KANNAUJ,Jan,2019,23,13,14.5
26620,Uttar Pradesh,KANNAUJ,Feb,2019,24,15,49.9
26621,Uttar Pradesh,KANNAUJ,Mar,2019,31,20,3.6
26622,Uttar Pradesh,KANNAUJ,Apr,2019,40,29,39.4
26623,Uttar Pradesh,KANNAUJ,May,2019,43,33,7.6
26624,Uttar Pradesh,KANNAUJ,Jun,2019,44,34,45.8
26625,Uttar Pradesh,KANNAUJ,Jul,2019,38,30,458.1
26626,Uttar Pradesh,KANNAUJ,Aug,2019,36,28,258.3
26627,Uttar Pradesh,KANNAUJ,Sep,2019,32,26,235.5
26628,Uttar Pradesh,KANNAUJ,Oct,2019,33,25,22.9
26629,Uttar Pradesh,KANNAUJ,Nov,2019,30,22,2.8
26630,Uttar Pradesh,KANNAUJ,Dec,2019,23,14,10.1
26631,Uttar Pradesh,KANNAUJ,Jan,2020,20,12,49.3
26632,Uttar Pradesh,KANNAUJ,Feb,2020,25,14,1.3
26633,Uttar Pradesh,KANNAUJ,Mar,2020,31,19,20.1
26634,Uttar Pradesh,KANNAUJ,Apr,2020,38,27,8.8
26635,Uttar Pradesh,KANNAUJ,May,2020,43,31,15.3
26636,Uttar Pradesh,KANNAUJ,Jun,2020,39,31,54.5
26637,Uttar Pradesh,KANNAUJ,Jul,2020,38,31,238.1
26638,Uttar Pradesh,KANNAUJ,Aug,2020,35,28,327.6
26639,Uttar Pradesh,KANNAUJ,Sep,2020,36,29,29.8
26640,Uttar Pradesh,KANPUR DEHAT,Jan,2017,23,11,5.72
26641,Uttar Pradesh,KANPUR DEHAT,Feb,2017,28,13,0
26642,Uttar Pradesh,KANPUR DEHAT,Mar,2017,35,19,0.78
26643,Uttar Pradesh,KANPUR DEHAT,Apr,2017,42,27,0.53
26644,Uttar Pradesh,KANPUR DEHAT,May,2017,43,32,2.64
26645,Uttar Pradesh,KANPUR DEHAT,Jun,2017,42,33,9.65
26646,Uttar Pradesh,KANPUR DEHAT,Jul,2017,36,29,52.28
26647,Uttar Pradesh,KANPUR DEHAT,Aug,2017,35,29,100.11
26648,Uttar Pradesh,KANPUR DEHAT,Sep,2017,35,28,46.84
26649,Uttar Pradesh,KANPUR DEHAT,Oct,2017,35,25,0
26650,Uttar Pradesh,KANPUR DEHAT,Nov,2017,29,19,0
26651,Uttar Pradesh,KANPUR DEHAT,Dec,2017,24,15,0.34
26652,Uttar Pradesh,KANPUR DEHAT,Jan,2018,23,11,0.27
26653,Uttar Pradesh,KANPUR DEHAT,Feb,2018,28,15,3.97
26654,Uttar Pradesh,KANPUR DEHAT,Mar,2018,35,21,1.59
26655,Uttar Pradesh,KANPUR DEHAT,Apr,2018,40,27,1.46
26656,Uttar Pradesh,KANPUR DEHAT,May,2018,44,32,0.06
26657,Uttar Pradesh,KANPUR DEHAT,Jun,2018,42,34,7.18
26658,Uttar Pradesh,KANPUR DEHAT,Jul,2018,36,30,171.25
26659,Uttar Pradesh,KANPUR DEHAT,Aug,2018,33,28,162.85
26660,Uttar Pradesh,KANPUR DEHAT,Sep,2018,33,26,67.5
26661,Uttar Pradesh,KANPUR DEHAT,Oct,2018,35,25,0.6
26662,Uttar Pradesh,KANPUR DEHAT,Nov,2018,30,21,0
26663,Uttar Pradesh,KANPUR DEHAT,Dec,2018,23,15,2
26664,Uttar Pradesh,KANPUR DEHAT,Jan,2019,22,12,13.1
26665,Uttar Pradesh,KANPUR DEHAT,Feb,2019,25,14,71
26666,Uttar Pradesh,KANPUR DEHAT,Mar,2019,32,19,2.7
26667,Uttar Pradesh,KANPUR DEHAT,Apr,2019,40,29,18.6
26668,Uttar Pradesh,KANPUR DEHAT,May,2019,43,33,5.4
26669,Uttar Pradesh,KANPUR DEHAT,Jun,2019,44,34,18.5
26670,Uttar Pradesh,KANPUR DEHAT,Jul,2019,38,30,374.2
26671,Uttar Pradesh,KANPUR DEHAT,Aug,2019,35,29,175.7
26672,Uttar Pradesh,KANPUR DEHAT,Sep,2019,32,26,299.4
26673,Uttar Pradesh,KANPUR DEHAT,Oct,2019,32,24,22.3
26674,Uttar Pradesh,KANPUR DEHAT,Nov,2019,30,21,2.7
26675,Uttar Pradesh,KANPUR DEHAT,Dec,2019,22,13,7.9
26676,Uttar Pradesh,KANPUR DEHAT,Jan,2020,20,11,66.9
26677,Uttar Pradesh,KANPUR DEHAT,Feb,2020,25,13,2.6
26678,Uttar Pradesh,KANPUR DEHAT,Mar,2020,32,19,36.5
26679,Uttar Pradesh,KANPUR DEHAT,Apr,2020,39,26,12
26680,Uttar Pradesh,KANPUR DEHAT,May,2020,43,30,22.3
26681,Uttar Pradesh,KANPUR DEHAT,Jun,2020,40,31,70.8
26682,Uttar Pradesh,KANPUR DEHAT,Jul,2020,38,31,199.7
26683,Uttar Pradesh,KANPUR DEHAT,Aug,2020,35,29,273.3
26684,Uttar Pradesh,KANPUR DEHAT,Sep,2020,36,28,16.4
26685,Uttar Pradesh,KANPUR NAGAR,Jan,2017,23,11,4.81
26686,Uttar Pradesh,KANPUR NAGAR,Feb,2017,28,13,0.06
26687,Uttar Pradesh,KANPUR NAGAR,Mar,2017,35,19,0.94
26688,Uttar Pradesh,KANPUR NAGAR,Apr,2017,42,26,1.21
26689,Uttar Pradesh,KANPUR NAGAR,May,2017,43,31,2.12
26690,Uttar Pradesh,KANPUR NAGAR,Jun,2017,42,32,4.78
26691,Uttar Pradesh,KANPUR NAGAR,Jul,2017,35,28,103.02
26692,Uttar Pradesh,KANPUR NAGAR,Aug,2017,34,28,76.68
26693,Uttar Pradesh,KANPUR NAGAR,Sep,2017,35,27,17.25
26694,Uttar Pradesh,KANPUR NAGAR,Oct,2017,35,25,0.95
26695,Uttar Pradesh,KANPUR NAGAR,Nov,2017,29,19,0
26696,Uttar Pradesh,KANPUR NAGAR,Dec,2017,25,15,0
26697,Uttar Pradesh,KANPUR NAGAR,Jan,2018,23,10,0.89
26698,Uttar Pradesh,KANPUR NAGAR,Feb,2018,28,15,2.37
26699,Uttar Pradesh,KANPUR NAGAR,Mar,2018,35,21,0.19
26700,Uttar Pradesh,KANPUR NAGAR,Apr,2018,40,27,0.89
26701,Uttar Pradesh,KANPUR NAGAR,May,2018,43,31,3.01
26702,Uttar Pradesh,KANPUR NAGAR,Jun,2018,42,34,7.96
26703,Uttar Pradesh,KANPUR NAGAR,Jul,2018,36,30,102.33
26704,Uttar Pradesh,KANPUR NAGAR,Aug,2018,33,27,212.73
26705,Uttar Pradesh,KANPUR NAGAR,Sep,2018,33,26,24.67
